dataset name,error,v-score,r-score
DI_1000000_50_lin-zipf9,10,46.51162791,43.91484012
DI_1000000_50_lin-zipf9,20,23.25581395,19.57986828
DI_1000000_100_lin-zipf0,5,23.59550562,22.335159
DI_1000000_100_lin-zipf0,10,12.35955056,9.992137406
DI_1000000_100_lin-zipf0,20,13.48314607,12.55234311
DI_1000000_100_lin-zipf1,5,52.80898876,55.8398313
DI_1000000_100_lin-zipf1,10,35.95505618,37.21214152
DI_1000000_100_lin-zipf1,20,22.47191011,19.80957662
DI_1000000_100_lin-zipf2,5,44.31818182,43.91204439
DI_1000000_100_lin-zipf2,10,39.77272727,39.15177771
DI_1000000_100_lin-zipf2,20,25,24.45905158
DI_1000000_100_lin-zipf3,5,50,47.02731162
DI_1000000_100_lin-zipf3,10,33.33333333,29.7844202
DI_1000000_100_lin-zipf3,20,16.66666667,13.73900647
DI_1000000_100_lin-zipf4,5,42.35294118,42.1379872
DI_1000000_100_lin-zipf4,10,36.47058824,35.86047069
DI_1000000_100_lin-zipf4,20,15.29411765,13.50012056
DI_1000000_100_lin-zipf5,5,10.11235955,11.29957742
DI_1000000_100_lin-zipf5,10,12.35955056,12.55219614
DI_1000000_100_lin-zipf5,20,22.47191011,22.53509066
DI_1000000_100_lin-zipf6,5,11.11111111,10.11380207
DI_1000000_100_lin-zipf6,10,22.22222222,21.15496695
DI_1000000_100_lin-zipf6,20,11.11111111,11.35596827
DI_1000000_100_lin-zipf7,5,1.149425287,1.326567043
DI_1000000_100_lin-zipf7,10,2.298850575,2.499805234
DI_1000000_100_lin-zipf7,20,5.747126437,6.205708186
DI_1000000_100_lin-zipf8,5,59.34065934,62.29593139
DI_1000000_100_lin-zipf8,10,28.57142857,26.97610744
DI_1000000_100_lin-zipf8,20,19.78021978,18.49238135
DI_1000000_100_lin-zipf9,5,52.80898876,56.19006558
DI_1000000_100_lin-zipf9,10,32.58426966,32.7856862
DI_1000000_100_lin-zipf9,20,24.71910112,26.33375461
DI_1000000_200_lin-zipf0,5,29.83425414,30.7086072
DI_1000000_200_lin-zipf0,10,18.2320442,18.73995665
DI_1000000_200_lin-zipf0,20,14.91712707,12.5214891
DI_1000000_200_lin-zipf1,5,26.40449438,26.08318682
DI_1000000_200_lin-zipf1,10,19.1011236,18.07348131
DI_1000000_200_lin-zipf1,20,15.73033708,15.42119593
DI_1000000_200_lin-zipf2,5,14.85714286,14.55491709
DI_1000000_200_lin-zipf2,10,17.71428571,18.1221286
DI_1000000_200_lin-zipf2,20,8,7.197797639
DI_1000000_200_lin-zipf3,5,21.38728324,22.86316084
DI_1000000_200_lin-zipf3,10,16.76300578,17.23273956
DI_1000000_200_lin-zipf3,20,10.40462428,11.17345166
DI_1000000_200_lin-zipf4,5,4,2.540299041
DI_1000000_200_lin-zipf4,10,1.714285714,1.889879519
DI_1000000_200_lin-zipf4,20,3.428571429,3.744807442
DI_1000000_200_lin-zipf5,5,20.78651685,21.87312244
DI_1000000_200_lin-zipf5,10,14.60674157,15.7903141
DI_1000000_200_lin-zipf5,20,10.6741573,11.06010059
DI_1000000_200_lin-zipf6,5,31.49171271,31.70180866
DI_1000000_200_lin-zipf6,10,24.86187845,25.54547777
DI_1000000_200_lin-zipf6,20,10.49723757,9.346960484
DI_1000000_200_lin-zipf7,5,21.22905028,21.66812214
DI_1000000_200_lin-zipf7,10,15.08379888,16.1165503
DI_1000000_200_lin-zipf7,20,10.61452514,11.71529042
DI_1000000_200_lin-zipf8,5,30.8988764,31.17706971
DI_1000000_200_lin-zipf8,10,19.1011236,20.17287984
DI_1000000_200_lin-zipf8,20,10.11235955,10.44548122
DI_1000000_200_lin-zipf9,5,12.84916201,12.97000948
DI_1000000_200_lin-zipf9,10,9.497206704,10.56611811
DI_1000000_200_lin-zipf9,20,8.379888268,8.729116815
DI_1000000_500_lin-zipf0,5,12.9753915,12.09780594
DI_1000000_500_lin-zipf0,10,8.948545861,8.439957471
DI_1000000_500_lin-zipf0,20,5.369127517,4.671152242
DI_1000000_500_lin-zipf1,5,6.681514477,6.219510641
DI_1000000_500_lin-zipf1,10,8.240534521,7.998197719
DI_1000000_500_lin-zipf1,20,4.677060134,3.01470823
DI_1000000_500_lin-zipf2,5,1.372997712,1.462531314
DI_1000000_500_lin-zipf2,10,1.372997712,1.448815656
DI_1000000_500_lin-zipf2,20,3.203661327,2.89779552
DI_1000000_500_lin-zipf3,5,5.580357143,5.207391205
DI_1000000_500_lin-zipf3,10,5.357142857,5.328231676
DI_1000000_500_lin-zipf3,20,4.910714286,5.046011087
DI_1000000_500_lin-zipf4,5,6.013363029,6.58145523
DI_1000000_500_lin-zipf4,10,4.899777283,5.592254865
DI_1000000_500_lin-zipf4,20,4.008908686,4.616449281
DI_1000000_500_lin-zipf5,5,10.430839,9.975793219
DI_1000000_500_lin-zipf5,10,8.390022676,7.644699084
DI_1000000_500_lin-zipf5,20,6.575963719,5.283568623
DI_1000000_500_lin-zipf6,5,7.674943567,6.593783537
DI_1000000_500_lin-zipf6,10,5.869074492,4.89898285
DI_1000000_500_lin-zipf6,20,5.643340858,4.322758546
DI_1000000_500_lin-zipf7,5,2.914798206,2.665206116
DI_1000000_500_lin-zipf7,10,3.3632287,3.194058364
DI_1000000_500_lin-zipf7,20,4.484304933,3.687947662
DI_1000000_500_lin-zipf8,5,12.35955056,13.00458838
DI_1000000_500_lin-zipf8,10,7.865168539,7.932939369
DI_1000000_500_lin-zipf8,20,6.06741573,6.696116861
DI_1000000_500_lin-zipf9,5,9.887640449,10.80173892
DI_1000000_500_lin-zipf9,10,8.08988764,8.559578605
DI_1000000_500_lin-zipf9,20,4.943820225,4.3433778
DI_1000000_10_zipf-randzipf0,5,100,100
DI_1000000_10_zipf-randzipf0,10,100,100
DI_1000000_10_zipf-randzipf0,20,75,89.3112866
DI_1000000_10_zipf-randzipf3,5,100,100
DI_1000000_10_zipf-randzipf3,10,100,100
DI_1000000_10_zipf-randzipf3,20,100,100
DI_1000000_10_zipf-randzipf4,5,100,100
DI_1000000_10_zipf-randzipf4,10,100,100
DI_1000000_10_zipf-randzipf4,20,100,100
DI_1000000_10_zipf-randzipf5,5,100,100
DI_1000000_10_zipf-randzipf5,10,100,100
DI_1000000_10_zipf-randzipf5,20,100,100
DI_1000000_10_zipf-randzipf6,5,100,100
DI_1000000_10_zipf-randzipf6,10,100,100
DI_1000000_10_zipf-randzipf6,20,100,100
DI_1000000_10_zipf-randzipf7,5,100,100
DI_1000000_10_zipf-randzipf7,10,100,100
DI_1000000_10_zipf-randzipf7,20,100,100
DI_1000000_10_zipf-randzipf8,5,100,100
DI_1000000_10_zipf-randzipf8,10,100,100
DI_1000000_10_zipf-randzipf8,20,100,100
DI_1000000_10_zipf-randzipf9,5,100,100
DI_1000000_10_zipf-randzipf9,10,100,100
DI_1000000_10_zipf-randzipf9,20,77.77777778,91.86572736
DI_1000000_100_zipf-randzipf0,5,72.82608696,93.15225223
DI_1000000_100_zipf-randzipf0,10,69.56521739,92.41335677
DI_1000000_100_zipf-randzipf0,20,51.08695652,87.34311795
DI_1000000_100_zipf-randzipf1,5,90.2173913,99.17143744
DI_1000000_100_zipf-randzipf1,10,84.7826087,96.46556175
DI_1000000_100_zipf-randzipf1,20,58.69565217,90.75119137
DI_1000000_100_zipf-randzipf2,5,94.18604651,99.80264715
DI_1000000_100_zipf-randzipf2,10,82.55813953,97.94335531
DI_1000000_100_zipf-randzipf2,20,61.62790698,91.50965948
DI_1000000_100_zipf-randzipf3,5,91.20879121,99.84845673
DI_1000000_100_zipf-randzipf3,10,81.31868132,98.05840918
DI_1000000_100_zipf-randzipf3,20,58.24175824,92.19227124
DI_1000000_100_zipf-randzipf4,5,92.04545455,99.46895254
DI_1000000_100_zipf-randzipf4,10,75,95.51826491
DI_1000000_100_zipf-randzipf4,20,56.81818182,92.18361721
DI_1000000_100_zipf-randzipf5,5,73.03370787,95.55523886
DI_1000000_100_zipf-randzipf5,10,66.29213483,92.66927139
DI_1000000_100_zipf-randzipf5,20,50.56179775,88.28744766
DI_1000000_100_zipf-randzipf6,5,96.59090909,99.99975911
DI_1000000_100_zipf-randzipf6,10,88.63636364,98.09414681
DI_1000000_100_zipf-randzipf6,20,46.59090909,88.20092537
DI_1000000_100_zipf-randzipf7,5,79.54545455,97.85847898
DI_1000000_100_zipf-randzipf7,10,70.45454545,96.04454077
DI_1000000_100_zipf-randzipf7,20,65.90909091,95.37948536
DI_1000000_100_zipf-randzipf8,5,93.25842697,99.82148444
DI_1000000_100_zipf-randzipf8,10,85.39325843,98.33847387
DI_1000000_100_zipf-randzipf8,20,58.42696629,92.28948742
DI_1000000_100_zipf-randzipf9,5,82.41758242,98.3444607
DI_1000000_100_zipf-randzipf9,10,69.23076923,94.88329045
DI_1000000_100_zipf-randzipf9,20,52.74725275,88.10548483
DI_1000000_200_zipf-randzipf0,5,35.79545455,82.57768816
DI_1000000_200_zipf-randzipf0,10,35.79545455,82.35901825
DI_1000000_200_zipf-randzipf0,20,23.86363636,80.34086458
DI_1000000_200_zipf-randzipf1,5,65.19337017,96.34506083
DI_1000000_200_zipf-randzipf1,10,56.90607735,91.78950999
DI_1000000_200_zipf-randzipf1,20,40.33149171,90.00376419
DI_1000000_200_zipf-randzipf2,5,83.42857143,98.65870373
DI_1000000_200_zipf-randzipf2,10,65.14285714,96.2660887
DI_1000000_200_zipf-randzipf2,20,36,88.14496186
DI_1000000_200_zipf-randzipf2,20,35.42857143,88.10004595
DI_1000000_200_zipf-randzipf3,5,36.41618497,86.93278905
DI_1000000_200_zipf-randzipf3,10,38.7283237,88.92677611
DI_1000000_200_zipf-randzipf3,20,27.74566474,68.2833702
DI_1000000_200_zipf-randzipf4,5,75.40983607,98.10201908
DI_1000000_200_zipf-randzipf4,10,56.83060109,95.86775277
DI_1000000_200_zipf-randzipf4,20,40.43715847,90.20815818
DI_1000000_200_zipf-randzipf5,5,72.62569832,97.93081883
DI_1000000_200_zipf-randzipf5,10,59.77653631,97.2066098
DI_1000000_200_zipf-randzipf5,20,38.54748603,91.85521948
DI_1000000_200_zipf-randzipf6,5,55.68181818,94.90846488
DI_1000000_200_zipf-randzipf6,10,48.29545455,93.41952175
DI_1000000_200_zipf-randzipf6,20,31.81818182,88.28372237
DI_1000000_200_zipf-randzipf7,5,85.55555556,99.31982572
DI_1000000_200_zipf-randzipf7,10,65,95.11383202
DI_1000000_200_zipf-randzipf7,20,35,86.2988682
DI_1000000_200_zipf-randzipf8,5,63.27683616,96.17045627
DI_1000000_200_zipf-randzipf8,10,53.67231638,95.06875322
DI_1000000_200_zipf-randzipf8,20,41.24293785,88.96540252
DI_1000000_200_zipf-randzipf9,5,50.27027027,84.91295002
DI_1000000_200_zipf-randzipf9,10,35.67567568,79.60994266
DI_1000000_200_zipf-randzipf9,20,25.40540541,75.11788145
DI_1000000_50_zipf-randzipf0,5,95.55555556,99.99965601
DI_1000000_50_zipf-randzipf0,10,93.33333333,98.9349703
DI_1000000_50_zipf-randzipf0,20,88.88888889,98.0357174
DI_1000000_50_zipf-randzipf1,5,77.77777778,85.05391305
DI_1000000_50_zipf-randzipf1,10,88.88888889,98.05659632
DI_1000000_50_zipf-randzipf1,20,60,72.92662751
DI_1000000_50_zipf-randzipf2,5,52.27272727,73.7201561
DI_1000000_50_zipf-randzipf2,10,38.63636364,67.14786265
DI_1000000_50_zipf-randzipf2,20,40.90909091,69.75583709
DI_1000000_50_zipf-randzipf3,5,97.82608696,99.99996054
DI_1000000_50_zipf-randzipf3,10,91.30434783,98.95006915
DI_1000000_50_zipf-randzipf3,20,71.73913043,93.47852354
DI_1000000_50_zipf-randzipf4,5,60,82.67891611
DI_1000000_50_zipf-randzipf4,10,68.88888889,85.6142616
DI_1000000_50_zipf-randzipf4,20,62.22222222,82.99172213
DI_1000000_50_zipf-randzipf5,5,57.14285714,80.54810132
DI_1000000_50_zipf-randzipf5,10,69.04761905,83.96412685
DI_1000000_50_zipf-randzipf5,20,57.14285714,80.85465361
DI_1000000_50_zipf-randzipf6,5,89.13043478,99.99971342
DI_1000000_50_zipf-randzipf6,10,69.56521739,93.09864403
DI_1000000_50_zipf-randzipf6,20,63.04347826,90.20941867
DI_1000000_50_zipf-randzipf7,5,97.91666667,99.99977698
DI_1000000_50_zipf-randzipf7,10,93.75,98.8650459
DI_1000000_50_zipf-randzipf7,20,79.16666667,94.4751926
DI_1000000_50_zipf-randzipf8,5,93.61702128,99.99958154
DI_1000000_50_zipf-randzipf8,10,93.61702128,99.99958154
DI_1000000_50_zipf-randzipf8,20,70.21276596,89.16162226
DI_1000000_50_zipf-randzipf9,5,100,100
DI_1000000_50_zipf-randzipf9,10,100,100
DI_1000000_50_zipf-randzipf9,20,83.33333333,95.54617433
DI_1000000_500_zipf-randzipf0,5,21.79775281,59.64592942
DI_1000000_500_zipf-randzipf0,10,22.92134831,61.07127959
DI_1000000_500_zipf-randzipf0,20,15.73033708,57.34763697
DI_1000000_500_zipf-randzipf1,5,48.99328859,94.77881406
DI_1000000_500_zipf-randzipf1,10,34.89932886,93.37274566
DI_1000000_500_zipf-randzipf1,20,17.22595078,88.08506134
DI_1000000_500_zipf-randzipf2,5,36.52561247,90.76379969
DI_1000000_500_zipf-randzipf2,10,27.83964365,88.98785689
DI_1000000_500_zipf-randzipf2,20,15.3674833,87.65174195
DI_1000000_500_zipf-randzipf3,5,25.92592593,90.05154341
DI_1000000_500_zipf-randzipf3,10,19.44444444,88.02316023
DI_1000000_500_zipf-randzipf3,20,15.50925926,85.32203406
DI_1000000_500_zipf-randzipf4,5,21.65898618,84.09588203
DI_1000000_500_zipf-randzipf4,10,20.50691244,83.84624686
DI_1000000_500_zipf-randzipf4,20,12.44239631,83.33385317
DI_1000000_500_zipf-randzipf5,5,57.76255708,97.67989237
DI_1000000_500_zipf-randzipf5,10,37.67123288,94.39664049
DI_1000000_500_zipf-randzipf5,20,22.37442922,87.76993834
DI_1000000_500_zipf-randzipf6,5,48.75846501,96.35141429
DI_1000000_500_zipf-randzipf6,10,37.4717833,93.98988618
DI_1000000_500_zipf-randzipf6,20,25.05643341,91.84346149
DI_1000000_500_zipf-randzipf7,5,53.34821429,95.77728305
DI_1000000_500_zipf-randzipf7,10,37.27678571,93.73902294
DI_1000000_500_zipf-randzipf7,20,22.76785714,87.42274881
DI_1000000_500_zipf-randzipf8,5,35.58558559,91.86083791
DI_1000000_500_zipf-randzipf8,10,27.92792793,91.40992342
DI_1000000_500_zipf-randzipf8,20,19.59459459,88.88128529
DI_1000000_500_zipf-randzipf9,5,49.54954955,97.35291536
DI_1000000_500_zipf-randzipf9,10,43.46846847,94.87414491
DI_1000000_500_zipf-randzipf9,20,20.4954955,87.43615446
