dataset name,error,v-score,r-score
DI_1000000_50_lin-lin3,5,64.28571429,51.95551317
DI_1000000_50_lin-lin3,10,52.38095238,44.88955953
DI_1000000_50_lin-lin3,20,33.33333333,20.96424287
DI_1000000_50_lin-lin4,5,66.66666667,59.22408895
DI_1000000_50_lin-lin4,10,45.23809524,35.50796743
DI_1000000_50_lin-lin4,20,33.33333333,20.20829849
DI_1000000_50_lin-lin5,5,61.36363636,58.3188646
DI_1000000_50_lin-lin5,10,47.72727273,40.46060424
DI_1000000_50_lin-lin5,20,34.09090909,15.96985106
DI_1000000_50_lin-lin6,5,59.09090909,61.22505215
DI_1000000_50_lin-lin6,10,50,41.69851965
DI_1000000_50_lin-lin6,20,18.18181818,20.69687844
DI_1000000_50_lin-lin7,5,90.90909091,92.00358638
DI_1000000_50_lin-lin7,10,56.81818182,41.16892352
DI_1000000_50_lin-lin7,20,34.09090909,27.81904361
DI_1000000_50_lin-lin8,5,75,69.24698908
DI_1000000_50_lin-lin8,10,61.36363636,49.53434874
DI_1000000_50_lin-lin8,20,29.54545455,10.90673144
DI_1000000_50_lin-lin9,5,70.45454545,70.46499674
DI_1000000_50_lin-lin9,10,34.09090909,30.07461941
DI_1000000_50_lin-lin9,20,13.63636364,21.41628039
DI_1000000_100_lin-lin0,5,43.18181818,24.00221448
DI_1000000_100_lin-lin0,10,32.95454545,14.41541619
DI_1000000_100_lin-lin0,20,26.13636364,17.69473451
DI_1000000_100_lin-lin1,5,48.31460674,33.07235739
DI_1000000_100_lin-lin1,10,25.84269663,20.47213173
DI_1000000_100_lin-lin1,20,15.73033708,8.670192288
DI_1000000_100_lin-lin2,5,46.51162791,30.91320816
DI_1000000_100_lin-lin2,10,25.58139535,15.05844736
DI_1000000_100_lin-lin2,20,5.813953488,2.97313089
DI_1000000_100_lin-lin3,5,43.01075269,39.13206515
DI_1000000_100_lin-lin3,10,23.65591398,15.63970349
DI_1000000_100_lin-lin3,20,23.65591398,14.03283424
DI_1000000_100_lin-lin4,5,42.04545455,35.54798417
DI_1000000_100_lin-lin4,10,37.5,25.18704796
DI_1000000_100_lin-lin4,20,11.36363636,11.42793026
DI_1000000_100_lin-lin5,5,54.11764706,53.03878174
DI_1000000_100_lin-lin5,10,35.29411765,27.7159667
DI_1000000_100_lin-lin5,20,12.94117647,13.78823661
DI_1000000_100_lin-lin6,5,43.33333333,30.16276635
DI_1000000_100_lin-lin6,10,34.44444444,20.51069766
DI_1000000_100_lin-lin6,20,7.777777778,4.790275395
DI_1000000_100_lin-lin7,5,45.34883721,32.83931828
DI_1000000_100_lin-lin7,10,22.09302326,15.48621787
DI_1000000_100_lin-lin7,20,16.27906977,12.88422133
DI_1000000_100_lin-lin8,5,40.69767442,22.57120562
DI_1000000_100_lin-lin8,10,22.09302326,9.693134495
DI_1000000_100_lin-lin8,20,15.11627907,10.63921431
DI_1000000_100_lin-lin9,5,50.56179775,43.51307283
DI_1000000_100_lin-lin9,10,30.33707865,15.70117868
DI_1000000_100_lin-lin9,20,12.35955056,10.15491728
DI_1000000_200_lin-lin0,5,23.86363636,13.03525022
DI_1000000_200_lin-lin0,10,13.63636364,9.86807697
DI_1000000_200_lin-lin0,20,7.954545455,5.492397232
DI_1000000_200_lin-lin1,5,21.71428571,17.79290222
DI_1000000_200_lin-lin1,10,10.85714286,8.738285242
DI_1000000_200_lin-lin1,20,3.428571429,4.26011646
DI_1000000_200_lin-lin2,5,27.68361582,22.32965966
DI_1000000_200_lin-lin2,10,16.94915254,8.113638693
DI_1000000_200_lin-lin2,20,11.86440678,6.673375925
DI_1000000_200_lin-lin3,5,24.86187845,14.2911301
DI_1000000_200_lin-lin3,10,10.49723757,8.802413632
DI_1000000_200_lin-lin3,20,8.287292818,6.331368278
DI_1000000_200_lin-lin4,5,24.32432432,13.23269057
DI_1000000_200_lin-lin4,10,19.45945946,12.24970248
DI_1000000_200_lin-lin4,20,8.108108108,2.929774777
DI_1000000_200_lin-lin5,5,18.53932584,17.5360493
DI_1000000_200_lin-lin5,10,15.16853933,9.734500501
DI_1000000_200_lin-lin5,20,2.808988764,1.122701737
DI_1000000_200_lin-lin6,5,24.15730337,10.24017107
DI_1000000_200_lin-lin6,10,9.550561798,9.353512161
DI_1000000_200_lin-lin6,20,8.988764045,2.838524074
DI_1000000_200_lin-lin7,5,24.43181818,18.28078711
DI_1000000_200_lin-lin7,10,14.77272727,10.01029351
DI_1000000_200_lin-lin7,20,6.818181818,5.076241595
DI_1000000_200_lin-lin8,5,25.1396648,19.17368526
DI_1000000_200_lin-lin8,10,10.05586592,7.817515121
DI_1000000_200_lin-lin8,20,6.145251397,6.197985158
DI_1000000_200_lin-lin9,5,26.13636364,13.8439699
DI_1000000_200_lin-lin9,10,15.90909091,7.897905715
DI_1000000_200_lin-lin9,20,7.954545455,3.463686433
DI_1000000_500_lin-lin0,5,6.306306306,5.247312098
DI_1000000_500_lin-lin0,10,4.72972973,2.642746491
DI_1000000_500_lin-lin0,20,3.153153153,2.230057334
DI_1000000_500_lin-lin1,5,7.8125,8.098262332
DI_1000000_500_lin-lin1,10,6.25,5.854456108
DI_1000000_500_lin-lin1,20,2.678571429,1.817078692
DI_1000000_500_lin-lin2,5,8.258928571,5.287104343
DI_1000000_500_lin-lin2,10,5.803571429,4.567671228
DI_1000000_500_lin-lin2,20,4.241071429,1.62784802
DI_1000000_500_lin-lin3,5,7.239819005,5.866048236
DI_1000000_500_lin-lin3,10,4.07239819,1.969643626
DI_1000000_500_lin-lin3,20,1.809954751,1.258552643
DI_1000000_500_lin-lin4,5,10.19955654,8.440565928
DI_1000000_500_lin-lin4,10,4.4345898,4.158125953
DI_1000000_500_lin-lin4,20,3.99113082,1.908453931
DI_1000000_500_lin-lin5,5,11.06094808,7.134320886
DI_1000000_500_lin-lin5,10,4.063205418,2.926385558
DI_1000000_500_lin-lin5,20,3.611738149,2.438455856
DI_1000000_500_lin-lin6,5,5.733944954,4.393108341
DI_1000000_500_lin-lin6,10,5.275229358,3.246761502
DI_1000000_500_lin-lin6,20,1.834862385,1.471992412
DI_1000000_500_lin-lin7,5,6.896551724,5.05023975
DI_1000000_500_lin-lin7,10,4.137931034,1.697461055
DI_1000000_500_lin-lin7,20,1.83908046,2.162732759
DI_1000000_500_lin-lin8,5,8.908685969,7.244743423
DI_1000000_500_lin-lin8,10,4.899777283,3.518423442
DI_1000000_500_lin-lin8,20,2.004454343,1.544658316
DI_1000000_500_lin-lin9,5,9.292035398,5.961788935
DI_1000000_500_lin-lin9,10,5.088495575,3.069193949
DI_1000000_500_lin-lin9,20,3.318584071,1.842482323
DI_1000000_10_zipf-zipf0,5,100,100
DI_1000000_10_zipf-zipf0,10,100,100
DI_1000000_10_zipf-zipf0,20,100,100
DI_1000000_10_zipf-zipf1,5,100,100
DI_1000000_10_zipf-zipf1,10,100,100
DI_1000000_10_zipf-zipf1,20,100,100
DI_1000000_10_zipf-zipf2,5,100,100
DI_1000000_10_zipf-zipf2,10,100,100
DI_1000000_10_zipf-zipf2,20,75,95.40449776
DI_1000000_10_zipf-zipf3,5,100,100
DI_1000000_10_zipf-zipf3,10,100,100
DI_1000000_10_zipf-zipf3,20,75,96.98638709
DI_1000000_10_zipf-zipf4,5,100,100
DI_1000000_10_zipf-zipf4,10,100,100
DI_1000000_10_zipf-zipf4,20,100,100
DI_1000000_10_zipf-zipf5,5,100,100
DI_1000000_10_zipf-zipf5,10,100,100
DI_1000000_10_zipf-zipf5,20,75,98.14237306
DI_1000000_10_zipf-zipf6,5,100,100
DI_1000000_10_zipf-zipf6,10,100,100
DI_1000000_10_zipf-zipf6,20,100,100
DI_1000000_10_zipf-zipf7,5,100,100
DI_1000000_10_zipf-zipf7,10,100,100
DI_1000000_10_zipf-zipf7,20,75,97.55702314
DI_1000000_10_zipf-zipf8,5,100,100
DI_1000000_10_zipf-zipf8,10,100,100
DI_1000000_10_zipf-zipf8,20,100,100
DI_1000000_10_zipf-zipf9,5,100,100
DI_1000000_10_zipf-zipf9,10,100,100
DI_1000000_10_zipf-zipf9,20,75,98.36462669
DI_1000000_100_zipf-zipf0,5,52.3255814,99.30704554
DI_1000000_100_zipf-zipf0,10,34.88372093,97.95033387
DI_1000000_100_zipf-zipf0,20,25.58139535,96.29602348
DI_1000000_100_zipf-zipf1,5,43.02325581,99.04983959
DI_1000000_100_zipf-zipf1,10,47.6744186,98.58538447
DI_1000000_100_zipf-zipf1,20,24.41860465,97.85147185
DI_1000000_100_zipf-zipf2,5,50,96.94058228
DI_1000000_100_zipf-zipf2,10,36.36363636,95.36127023
DI_1000000_100_zipf-zipf2,20,22.72727273,90.14842853
DI_1000000_100_zipf-zipf3,5,50,98.94917163
DI_1000000_100_zipf-zipf3,10,33.69565217,96.48025234
DI_1000000_100_zipf-zipf3,20,20.65217391,97.21248063
DI_1000000_100_zipf-zipf4,5,49.43820225,98.74752295
DI_1000000_100_zipf-zipf4,10,32.58426966,95.98970223
DI_1000000_100_zipf-zipf4,20,16.85393258,93.23154188
DI_1000000_100_zipf-zipf5,5,47.12643678,99.26047869
DI_1000000_100_zipf-zipf5,10,36.7816092,98.89354224
DI_1000000_100_zipf-zipf5,20,22.98850575,92.29363625
DI_1000000_100_zipf-zipf6,5,65.06024096,99.44070289
DI_1000000_100_zipf-zipf6,10,30.12048193,97.95398178
DI_1000000_100_zipf-zipf6,20,27.71084337,96.78475983
DI_1000000_100_zipf-zipf7,5,47.19101124,99.06948934
DI_1000000_100_zipf-zipf7,10,29.21348315,97.86898448
DI_1000000_100_zipf-zipf7,20,15.73033708,94.38630052
DI_1000000_100_zipf-zipf8,5,54.34782609,97.13493151
DI_1000000_100_zipf-zipf8,10,35.86956522,94.28779485
DI_1000000_100_zipf-zipf8,20,25,90.94883679
DI_1000000_100_zipf-zipf9,5,47.19101124,98.64519888
DI_1000000_100_zipf-zipf9,10,42.69662921,98.51697476
DI_1000000_100_zipf-zipf9,20,29.21348315,97.93291252
DI_1000000_200_zipf-zipf0,5,11.17318436,90.42945537
DI_1000000_200_zipf-zipf0,10,14.52513966,90.47541067
DI_1000000_200_zipf-zipf0,20,10.61452514,90.15283322
DI_1000000_200_zipf-zipf1,5,28.02197802,98.08114394
DI_1000000_200_zipf-zipf1,10,26.92307692,98.42701693
DI_1000000_200_zipf-zipf1,20,15.38461538,97.06571136
DI_1000000_200_zipf-zipf2,5,29.50819672,98.9958134
DI_1000000_200_zipf-zipf2,10,21.8579235,97.88206735
DI_1000000_200_zipf-zipf2,20,13.1147541,95.29921131
DI_1000000_50_zipf-zipf0,5,70.45454545,99.39937955
DI_1000000_50_zipf-zipf0,10,59.09090909,98.57239865
DI_1000000_50_zipf-zipf0,20,38.63636364,96.83372346
DI_1000000_50_zipf-zipf1,5,76.74418605,99.48641714
DI_1000000_50_zipf-zipf1,10,60.46511628,98.82289716
DI_1000000_50_zipf-zipf1,20,32.55813953,97.15441201
DI_1000000_50_zipf-zipf2,5,71.11111111,99.22709837
DI_1000000_50_zipf-zipf2,10,66.66666667,99.05282199
DI_1000000_50_zipf-zipf2,20,40,96.25705996
DI_1000000_50_zipf-zipf3,5,79.54545455,99.47999069
DI_1000000_50_zipf-zipf3,10,54.54545455,98.35324058
DI_1000000_50_zipf-zipf3,20,52.27272727,97.21509341
DI_1000000_50_zipf-zipf4,5,70.21276596,99.36131844
DI_1000000_50_zipf-zipf4,10,65.95744681,99.2411874
DI_1000000_50_zipf-zipf4,20,46.80851064,94.9618586
DI_1000000_50_zipf-zipf5,5,86.66666667,99.75560991
DI_1000000_50_zipf-zipf5,10,55.55555556,98.56081792
DI_1000000_50_zipf-zipf5,20,28.88888889,91.49143113
DI_1000000_50_zipf-zipf6,5,79.54545455,99.71375319
DI_1000000_50_zipf-zipf6,10,45.45454545,97.93358163
DI_1000000_50_zipf-zipf6,20,45.45454545,97.23776891
DI_1000000_50_zipf-zipf7,5,90.69767442,99.48178006
DI_1000000_50_zipf-zipf7,10,67.44186047,98.83869129
DI_1000000_50_zipf-zipf7,20,46.51162791,98.28374791
DI_1000000_50_zipf-zipf8,5,86.95652174,99.7806409
DI_1000000_50_zipf-zipf8,10,56.52173913,98.50347254
DI_1000000_50_zipf-zipf8,20,32.60869565,96.40438382
DI_1000000_50_zipf-zipf9,5,84.44444444,99.69145458
DI_1000000_50_zipf-zipf9,10,57.77777778,98.78318628
DI_1000000_50_zipf-zipf9,20,33.33333333,94.26787171
DI_1000000_200_zipf-zipf3,5,33.88888889,99.18096379
DI_1000000_200_zipf-zipf3,10,23.33333333,98.1175942
DI_1000000_200_zipf-zipf3,20,15,94.72961482
DI_1000000_200_zipf-zipf4,5,24,97.50360281
DI_1000000_200_zipf-zipf4,10,17.71428571,96.6331383
DI_1000000_200_zipf-zipf4,20,16,95.7866219
DI_1000000_200_zipf-zipf5,5,35.59322034,99.28268791
DI_1000000_200_zipf-zipf5,10,22.59887006,98.20765822
DI_1000000_200_zipf-zipf5,20,11.86440678,94.9835492
DI_1000000_200_zipf-zipf6,5,29.14285714,98.86609172
DI_1000000_200_zipf-zipf6,10,20.57142857,98.02246926
DI_1000000_200_zipf-zipf6,20,13.14285714,95.72344563
DI_1000000_200_zipf-zipf7,5,36.87150838,99.13653051
DI_1000000_200_zipf-zipf7,10,21.22905028,97.2460623
DI_1000000_200_zipf-zipf7,20,13.96648045,94.51374679
DI_1000000_200_zipf-zipf8,5,34.09090909,98.98965343
DI_1000000_200_zipf-zipf8,10,18.75,97.31927441
DI_1000000_200_zipf-zipf8,20,14.20454545,95.97147207
DI_1000000_200_zipf-zipf9,5,24.02234637,98.51744101
DI_1000000_200_zipf-zipf9,10,19.55307263,97.9132235
DI_1000000_200_zipf-zipf9,20,13.40782123,96.5287408
DI_1000000_500_zipf-zipf0,5,16.32183908,98.62012584
DI_1000000_500_zipf-zipf0,10,10.11494253,98.23888776
DI_1000000_500_zipf-zipf0,20,3.448275862,93.87545187
DI_1000000_500_zipf-zipf1,5,17.75280899,99.04673946
DI_1000000_500_zipf-zipf1,10,11.01123596,97.12574907
DI_1000000_500_zipf-zipf1,20,7.415730337,97.94361048
DI_1000000_500_zipf-zipf2,5,15.15837104,98.68519445
DI_1000000_500_zipf-zipf2,10,9.728506787,97.8698426
DI_1000000_500_zipf-zipf2,20,7.466063348,95.10294574
DI_1000000_500_zipf-zipf3,5,18.12080537,99.271036
DI_1000000_500_zipf-zipf3,10,11.40939597,97.51920228
DI_1000000_500_zipf-zipf3,20,7.158836689,97.22502446
DI_1000000_500_zipf-zipf4,5,13.22869955,98.54625689
DI_1000000_500_zipf-zipf4,10,11.21076233,97.89889679
DI_1000000_500_zipf-zipf4,20,5.381165919,95.47511212
DI_1000000_500_zipf-zipf5,5,11.93693694,98.72120743
DI_1000000_500_zipf-zipf5,10,10.13513514,97.21364208
DI_1000000_500_zipf-zipf5,20,6.531531532,85.49982341
DI_1000000_500_zipf-zipf6,5,13.57466063,98.92577514
DI_1000000_500_zipf-zipf6,10,10.85972851,98.26409931
DI_1000000_500_zipf-zipf6,20,6.787330317,94.69780688
DI_1000000_500_zipf-zipf7,5,15.8013544,98.82710921
DI_1000000_500_zipf-zipf7,10,9.93227991,97.43353755
DI_1000000_500_zipf-zipf7,20,5.869074492,93.7875498
DI_1000000_500_zipf-zipf8,5,16.01830664,99.16486937
DI_1000000_500_zipf-zipf8,10,9.610983982,97.42274124
DI_1000000_500_zipf-zipf8,20,8.23798627,92.37221976
DI_1000000_500_zipf-zipf9,5,17.03056769,98.38122591
DI_1000000_500_zipf-zipf9,10,11.13537118,98.14611179
DI_1000000_500_zipf-zipf9,20,6.986899563,96.01527851
DI_1000000_10_lin-slin0,5,100,100
DI_1000000_10_lin-slin0,10,100,100
DI_1000000_10_lin-slin0,20,75,45.99075703
DI_1000000_10_lin-slin1,5,100,100
DI_1000000_10_lin-slin1,10,100,100
DI_1000000_10_lin-slin1,20,100,100
DI_1000000_10_lin-slin2,5,100,100
DI_1000000_10_lin-slin2,10,100,100
DI_1000000_10_lin-slin2,20,75,57.52470594
DI_1000000_10_lin-slin3,5,100,100
DI_1000000_10_lin-slin3,10,100,100
DI_1000000_10_lin-slin3,20,100,100
DI_1000000_10_lin-slin4,5,100,100
DI_1000000_10_lin-slin4,10,100,100
DI_1000000_10_lin-slin4,20,62.5,58.22038516
DI_1000000_10_lin-slin5,5,100,100
DI_1000000_10_lin-slin5,10,100,100
DI_1000000_10_lin-slin5,20,100,100
DI_1000000_10_lin-slin6,5,100,100
DI_1000000_10_lin-slin6,10,100,100
DI_1000000_10_lin-slin6,20,100,100
DI_1000000_10_lin-slin7,5,100,100
DI_1000000_10_lin-slin7,10,100,100
DI_1000000_10_lin-slin7,20,75,80.76596938
DI_1000000_10_lin-slin8,5,100,100
DI_1000000_10_lin-slin8,10,100,100
DI_1000000_10_lin-slin8,20,100,100
DI_1000000_100_lin-slin0,5,34.44444444,25.56717755
DI_1000000_100_lin-slin0,10,15.55555556,10.6387712
DI_1000000_100_lin-slin0,20,16.66666667,14.52276282
DI_1000000_100_lin-slin1,5,40.90909091,40.32604105
DI_1000000_100_lin-slin1,10,18.18181818,11.25276323
DI_1000000_100_lin-slin1,20,15.90909091,15.25418191
DI_1000000_100_lin-slin2,5,46.15384615,37.46638723
DI_1000000_100_lin-slin2,10,30.76923077,13.36555479
DI_1000000_100_lin-slin2,20,17.58241758,4.398822919
DI_1000000_100_lin-slin3,5,43.95604396,30.81157915
DI_1000000_100_lin-slin3,10,18.68131868,9.449608487
DI_1000000_100_lin-slin3,20,16.48351648,7.062137666
DI_1000000_100_lin-slin4,5,53.48837209,37.05722955
DI_1000000_100_lin-slin4,10,30.23255814,18.69611732
DI_1000000_100_lin-slin4,20,19.76744186,6.563839467
DI_1000000_100_lin-slin5,5,35.71428571,31.9785782
DI_1000000_100_lin-slin5,10,33.33333333,19.2025857
DI_1000000_100_lin-slin5,20,13.0952381,9.752993051
DI_1000000_100_lin-slin6,5,44.31818182,22.64349041
DI_1000000_100_lin-slin6,10,32.95454545,20.34153273
DI_1000000_100_lin-slin6,20,20.45454545,8.402654243
DI_1000000_100_lin-slin7,5,43.82022472,31.19046594
DI_1000000_100_lin-slin7,10,28.08988764,10.39713546
DI_1000000_100_lin-slin7,20,14.60674157,3.194859364
DI_1000000_100_lin-slin8,5,34.40860215,32.09708985
DI_1000000_100_lin-slin8,10,9.677419355,6.011591771
DI_1000000_100_lin-slin8,20,17.20430108,9.103955486
DI_1000000_100_lin-slin9,5,47.77777778,27.98425448
DI_1000000_100_lin-slin9,10,33.33333333,12.62629348
DI_1000000_100_lin-slin9,20,15.55555556,6.878581561
DI_1000000_200_lin-slin0,5,20.57142857,16.58332936
DI_1000000_200_lin-slin0,10,13.14285714,7.832761158
DI_1000000_200_lin-slin0,20,8,4.0019176
DI_1000000_200_lin-slin1,5,12.5,17.92250466
DI_1000000_200_lin-slin1,10,10.22727273,9.984861716
DI_1000000_200_lin-slin1,20,3.409090909,0.6159189518
DI_1000000_200_lin-slin2,5,14.12429379,7.78178179
DI_1000000_200_lin-slin2,10,7.90960452,4.817950884
DI_1000000_200_lin-slin2,20,5.084745763,2.450544651
DI_1000000_200_lin-slin3,5,12.64367816,9.069695523
DI_1000000_200_lin-slin3,10,9.195402299,7.652953717
DI_1000000_200_lin-slin3,20,8.620689655,5.26954062
DI_1000000_200_lin-slin4,5,26.55367232,12.6037071
DI_1000000_200_lin-slin4,10,16.94915254,9.901908875
DI_1000000_200_lin-slin4,20,8.474576271,3.119864167
DI_1000000_200_lin-slin5,5,11.66666667,11.01632876
DI_1000000_200_lin-slin5,10,11.66666667,10.54262732
DI_1000000_200_lin-slin5,20,5,2.336463711
DI_1000000_200_lin-slin6,5,17.93478261,17.1394515
DI_1000000_200_lin-slin6,10,14.67391304,9.157659792
DI_1000000_200_lin-slin6,20,5.97826087,2.855315144
DI_1000000_200_lin-slin7,5,18.75,15.52504854
DI_1000000_200_lin-slin7,10,10.79545455,6.930773108
DI_1000000_200_lin-slin7,20,5.113636364,6.824006098
DI_1000000_200_lin-slin8,5,18.18181818,19.36129532
DI_1000000_200_lin-slin8,10,10.79545455,8.392675161
DI_1000000_200_lin-slin8,20,2.272727273,2.613939912
DI_1000000_200_lin-slin9,5,18.3908046,14.67915401
DI_1000000_200_lin-slin9,10,7.471264368,6.21550062
DI_1000000_200_lin-slin9,20,8.620689655,8.430039626
DI_1000000_50_lin-slin0,5,64.44444444,54.97076109
DI_1000000_50_lin-slin0,10,51.11111111,34.74660526
DI_1000000_50_lin-slin0,20,26.66666667,25.59314409
DI_1000000_50_lin-slin1,5,68.88888889,58.8629959
DI_1000000_50_lin-slin1,10,51.11111111,38.32295316
DI_1000000_50_lin-slin1,20,17.77777778,4.256271165
DI_1000000_50_lin-slin2,5,84.7826087,73.56289104
DI_1000000_50_lin-slin2,10,50,37.89462695
DI_1000000_50_lin-slin2,20,28.26086957,14.98900069
DI_1000000_50_lin-slin3,5,69.76744186,67.66068773
DI_1000000_50_lin-slin3,10,55.81395349,48.97342651
DI_1000000_50_lin-slin3,20,34.88372093,24.50444248
DI_1000000_50_lin-slin4,5,51.1627907,52.98445158
DI_1000000_50_lin-slin4,10,39.53488372,43.24649796
DI_1000000_50_lin-slin4,20,9.302325581,5.68088331
DI_1000000_50_lin-slin5,5,91.11111111,83.71808551
DI_1000000_50_lin-slin5,10,57.77777778,43.46536344
DI_1000000_50_lin-slin5,20,13.33333333,7.439551538
DI_1000000_50_lin-slin6,5,52.27272727,59.61159128
DI_1000000_50_lin-slin6,10,31.81818182,26.22583051
DI_1000000_50_lin-slin6,20,15.90909091,14.20032174
DI_1000000_50_lin-slin7,5,69.56521739,51.39169805
DI_1000000_50_lin-slin7,10,54.34782609,31.4271915
DI_1000000_50_lin-slin7,20,39.13043478,31.08568555
DI_1000000_50_lin-slin8,5,47.82608696,54.3318871
DI_1000000_50_lin-slin8,10,34.7826087,30.91592696
DI_1000000_50_lin-slin8,20,30.43478261,24.73106543
DI_1000000_50_lin-slin9,5,80,72.70524735
DI_1000000_50_lin-slin9,10,42.22222222,34.87203306
DI_1000000_50_lin-slin9,20,35.55555556,18.37268941
DI_1000000_500_lin-slin0,5,5.977011494,5.310399381
DI_1000000_500_lin-slin0,10,4.367816092,4.023514615
DI_1000000_500_lin-slin0,20,2.528735632,2.392260061
DI_1000000_500_lin-slin1,5,4,5.544521675
DI_1000000_500_lin-slin1,10,4,4.382647396
DI_1000000_500_lin-slin1,20,1.111111111,0.4584780645
DI_1000000_500_lin-slin2,5,6.546275395,6.183189547
DI_1000000_500_lin-slin2,10,3.611738149,3.427032894
DI_1000000_500_lin-slin2,20,1.58013544,0.8344414462
DI_1000000_500_lin-slin3,5,7.640449438,8.053552211
DI_1000000_500_lin-slin3,10,1.797752809,1.752015697
DI_1000000_500_lin-slin3,20,1.123595506,2.065822379
DI_1000000_500_lin-slin4,5,6.094808126,5.718478045
DI_1000000_500_lin-slin4,10,3.386004515,2.82046806
DI_1000000_500_lin-slin4,20,2.708803612,2.635139274
DI_1000000_500_lin-slin5,5,7.349665924,7.535049452
DI_1000000_500_lin-slin5,10,2.672605791,1.634970675
DI_1000000_500_lin-slin5,20,3.118040089,3.102035571
DI_1000000_500_lin-slin6,5,4.751131222,3.828659886
DI_1000000_500_lin-slin6,10,2.488687783,2.381384993
DI_1000000_500_lin-slin6,20,2.714932127,2.476631285
DI_1000000_500_lin-slin7,5,5.681818182,5.541599667
DI_1000000_500_lin-slin7,10,1.590909091,0.9339962263
DI_1000000_500_lin-slin7,20,0.2272727273,0.1589541718
DI_1000000_500_lin-slin8,5,5.89569161,5.191146491
DI_1000000_500_lin-slin8,10,3.401360544,2.322416264
DI_1000000_500_lin-slin8,20,1.360544218,0.8481405818
DI_1000000_500_lin-slin9,5,5.381165919,3.705308905
DI_1000000_500_lin-slin9,10,3.811659193,2.570315622
DI_1000000_500_lin-slin9,20,1.34529148,1.404018285
DI_1000000_10_lin-zipf0,5,100,100
DI_1000000_10_lin-zipf0,10,77.77777778,77.71787881
DI_1000000_10_lin-zipf0,20,77.77777778,77.68407104
DI_1000000_10_lin-zipf1,5,100,100
DI_1000000_10_lin-zipf1,10,100,100
DI_1000000_10_lin-zipf1,20,100,100
DI_1000000_10_lin-zipf2,5,100,100
DI_1000000_10_lin-zipf2,10,100,100
DI_1000000_10_lin-zipf2,20,100,100
DI_1000000_10_lin-zipf3,5,100,100
DI_1000000_10_lin-zipf3,10,75,75.05230221
DI_1000000_10_lin-zipf3,20,100,100
DI_1000000_10_lin-zipf4,5,100,100
DI_1000000_10_lin-zipf4,10,100,100
DI_1000000_10_lin-zipf4,20,100,100
DI_1000000_10_lin-zipf5,5,100,100
DI_1000000_10_lin-zipf5,10,100,100
DI_1000000_10_lin-zipf5,20,75,74.99554188
DI_1000000_10_lin-zipf6,5,100,100
DI_1000000_10_lin-zipf6,10,100,100
DI_1000000_10_lin-zipf6,20,77.77777778,74.97197328
DI_1000000_10_lin-zipf7,5,100,100
DI_1000000_10_lin-zipf7,10,100,100
DI_1000000_10_lin-zipf7,20,100,100
DI_1000000_10_lin-zipf8,5,100,100
DI_1000000_10_lin-zipf8,10,100,100
DI_1000000_10_lin-zipf8,20,75,75.04737731
DI_1000000_10_lin-zipf9,5,100,100
DI_1000000_10_lin-zipf9,10,100,100
DI_1000000_10_lin-zipf9,20,75,75.09066524
DI_1000000_50_lin-zipf0,5,80.43478261,79.88983449
DI_1000000_50_lin-zipf0,10,60.86956522,57.38350828
DI_1000000_50_lin-zipf0,20,39.13043478,30.0684131
DI_1000000_50_lin-zipf1,5,86.36363636,87.73947979
DI_1000000_50_lin-zipf1,10,45.45454545,43.93520952
DI_1000000_50_lin-zipf1,20,36.36363636,34.12915081
DI_1000000_50_lin-zipf2,5,75,77.56296469
DI_1000000_50_lin-zipf2,10,54.54545455,59.95380241
DI_1000000_50_lin-zipf2,20,31.81818182,30.10802686
DI_1000000_50_lin-zipf3,5,74.46808511,76.75556186
DI_1000000_50_lin-zipf3,10,48.93617021,46.52940329
DI_1000000_50_lin-zipf3,20,44.68085106,44.39160174
DI_1000000_50_lin-zipf4,5,81.81818182,80.95536908
DI_1000000_50_lin-zipf4,10,52.27272727,50.00327877
DI_1000000_50_lin-zipf4,20,36.36363636,33.31708531
DI_1000000_50_lin-zipf5,5,82.60869565,80.51277755
DI_1000000_50_lin-zipf5,10,63.04347826,58.52574566
DI_1000000_50_lin-zipf5,20,39.13043478,31.76154933
DI_1000000_50_lin-zipf6,5,31.81818182,29.21126154
DI_1000000_50_lin-zipf6,10,29.54545455,29.26891279
DI_1000000_50_lin-zipf6,20,22.72727273,19.61855285
DI_1000000_50_lin-zipf7,5,38.0952381,39.87418558
DI_1000000_50_lin-zipf7,10,26.19047619,27.29964639
DI_1000000_50_lin-zipf7,20,14.28571429,14.9399591
DI_1000000_50_lin-zipf8,5,82.60869565,80.54138959
DI_1000000_50_lin-zipf8,10,65.2173913,61.09337933
DI_1000000_50_lin-zipf8,20,45.65217391,38.99185176
DI_1000000_50_lin-zipf9,5,76.74418605,77.99936209
DI_1000000_50_lin-zipf9,10,44.18604651,43.91476919
DI_1000000_50_lin-zipf9,20,20.93023256,19.57979735
DI_1000000_100_lin-zipf0,5,35.95505618,34.72417152
DI_1000000_100_lin-zipf0,10,23.59550562,21.10851691
DI_1000000_100_lin-zipf0,20,15.73033708,13.80259058
DI_1000000_100_lin-zipf1,5,57.30337079,55.84031558
DI_1000000_100_lin-zipf1,10,40.4494382,37.21270738
DI_1000000_100_lin-zipf1,20,23.59550562,19.80933987
DI_1000000_100_lin-zipf2,5,44.31818182,43.91173267
DI_1000000_100_lin-zipf2,10,40.90909091,39.15153098
