dataset name,error,v-score,r-score
DI_1000000_100_lin-zipf2,10,15.90909091,14.68234172
DI_1000000_100_lin-zipf2,20,17.04545455,17.14347883
DI_1000000_100_lin-zipf3,5,41.11111111,38.28426979
DI_1000000_100_lin-zipf3,10,26.66666667,22.32165565
DI_1000000_100_lin-zipf3,20,16.66666667,13.73900647
DI_1000000_100_lin-zipf4,5,42.35294118,42.1379872
DI_1000000_100_lin-zipf4,10,36.47058824,35.86047069
DI_1000000_100_lin-zipf4,20,15.29411765,13.50012056
DI_1000000_100_lin-zipf5,5,8.988764045,8.780739116
DI_1000000_100_lin-zipf5,10,6.741573034,7.493448335
DI_1000000_100_lin-zipf5,20,14.60674157,14.93153429
DI_1000000_100_lin-zipf6,5,8.888888889,10.02600261
DI_1000000_100_lin-zipf6,10,7.777777778,8.822860506
DI_1000000_100_lin-zipf6,20,10,11.35549636
DI_1000000_100_lin-zipf7,5,4.597701149,5.166069106
DI_1000000_100_lin-zipf7,10,4.597701149,5.022984648
DI_1000000_100_lin-zipf7,20,5.747126437,6.205708186
DI_1000000_100_lin-zipf8,5,57.14285714,62.29554297
DI_1000000_100_lin-zipf8,10,26.37362637,26.97571901
DI_1000000_100_lin-zipf8,20,17.58241758,18.49199292
DI_1000000_100_lin-zipf9,5,22.47191011,24.98399433
DI_1000000_100_lin-zipf9,10,13.48314607,15.10744523
DI_1000000_100_lin-zipf9,20,12.35955056,13.86795176
DI_1000000_200_lin-zipf0,5,27.62430939,30.70655103
DI_1000000_200_lin-zipf0,10,17.67955801,18.73830796
DI_1000000_200_lin-zipf0,20,13.8121547,12.5215107
DI_1000000_200_lin-zipf1,5,17.97752809,18.09766689
DI_1000000_200_lin-zipf1,10,11.23595506,11.77587744
DI_1000000_200_lin-zipf1,20,13.48314607,14.33263736
DI_1000000_200_lin-zipf2,5,14.85714286,13.30909999
DI_1000000_200_lin-zipf2,10,15.42857143,14.01374747
DI_1000000_200_lin-zipf2,20,9.142857143,7.803418367
DI_1000000_200_lin-zipf3,5,17.34104046,18.49568541
DI_1000000_200_lin-zipf3,10,10.40462428,10.51569942
DI_1000000_200_lin-zipf3,20,9.248554913,9.319858109
DI_1000000_200_lin-zipf4,5,2.857142857,3.208070192
DI_1000000_200_lin-zipf4,10,1.714285714,1.279362273
DI_1000000_200_lin-zipf4,20,3.428571429,3.720609078
DI_1000000_200_lin-zipf5,5,10.11235955,10.4318074
DI_1000000_200_lin-zipf5,10,11.23595506,11.50842109
DI_1000000_200_lin-zipf5,20,8.426966292,7.987944839
DI_1000000_200_lin-zipf6,5,14.91712707,16.92223247
DI_1000000_200_lin-zipf6,10,14.36464088,16.27338112
DI_1000000_200_lin-zipf6,20,8.839779006,10.02484616
DI_1000000_200_lin-zipf7,5,18.43575419,20.48662766
DI_1000000_200_lin-zipf7,10,13.40782123,14.76360749
DI_1000000_200_lin-zipf7,20,9.497206704,9.834785702
DI_1000000_200_lin-zipf8,5,18.53932584,18.41130732
DI_1000000_200_lin-zipf8,10,12.92134831,13.46488399
DI_1000000_200_lin-zipf8,20,10.11235955,10.57711558
DI_1000000_200_lin-zipf9,5,10.61452514,10.53209741
DI_1000000_200_lin-zipf9,10,10.05586592,9.930768727
DI_1000000_200_lin-zipf9,20,6.145251397,6.202167589
DI_1000000_500_lin-zipf0,5,8.948545861,8.832931831
DI_1000000_500_lin-zipf0,10,6.711409396,6.250595113
DI_1000000_500_lin-zipf0,20,3.803131991,3.238579572
DI_1000000_500_lin-zipf1,5,7.126948775,6.963318686
DI_1000000_500_lin-zipf1,10,7.349665924,7.080686084
DI_1000000_500_lin-zipf1,20,4.231625835,3.754992408
DI_1000000_500_lin-zipf2,5,1.372997712,1.510715047
DI_1000000_500_lin-zipf2,10,2.288329519,2.18769631
DI_1000000_500_lin-zipf2,20,2.288329519,1.927250871
DI_1000000_500_lin-zipf3,5,8.035714286,8.259625919
DI_1000000_500_lin-zipf3,10,4.6875,4.807514913
DI_1000000_500_lin-zipf3,20,4.464285714,4.81965754
DI_1000000_500_lin-zipf4,5,6.681514477,7.253947728
DI_1000000_500_lin-zipf4,10,6.013363029,6.366689352
DI_1000000_500_lin-zipf4,20,4.231625835,4.33948467
DI_1000000_500_lin-zipf5,5,7.709750567,6.6079401
DI_1000000_500_lin-zipf5,10,6.349206349,5.381052154
DI_1000000_500_lin-zipf5,20,5.442176871,4.052724882
DI_1000000_500_lin-zipf6,5,8.577878104,8.379624859
DI_1000000_500_lin-zipf6,10,7.223476298,6.845882787
DI_1000000_500_lin-zipf6,20,3.611738149,3.593753547
DI_1000000_500_lin-zipf7,5,3.3632287,3.450629099
DI_1000000_500_lin-zipf7,10,3.811659193,3.902184669
DI_1000000_500_lin-zipf7,20,4.708520179,3.904236557
DI_1000000_500_lin-zipf8,5,10.11235955,10.69675034
DI_1000000_500_lin-zipf8,10,6.741573034,6.744660999
DI_1000000_500_lin-zipf8,20,3.820224719,4.253582862
DI_1000000_500_lin-zipf9,5,6.516853933,6.79623581
DI_1000000_500_lin-zipf9,10,5.168539326,5.284999296
DI_1000000_500_lin-zipf9,20,3.595505618,3.819913254
DI_1000000_10_zipf-randzipf0,5,100,100
DI_1000000_10_zipf-randzipf0,10,100,100
DI_1000000_10_zipf-randzipf0,20,75,89.3112866
DI_1000000_10_zipf-randzipf3,5,100,100
DI_1000000_10_zipf-randzipf3,10,100,100
DI_1000000_10_zipf-randzipf3,20,100,100
DI_1000000_10_zipf-randzipf4,5,100,100
DI_1000000_10_zipf-randzipf4,10,100,100
DI_1000000_10_zipf-randzipf4,20,100,100
DI_1000000_10_zipf-randzipf5,5,100,100
DI_1000000_10_zipf-randzipf5,10,100,100
DI_1000000_10_zipf-randzipf5,20,100,100
DI_1000000_10_zipf-randzipf6,5,100,100
DI_1000000_10_zipf-randzipf6,10,100,100
DI_1000000_10_zipf-randzipf6,20,100,100
DI_1000000_10_zipf-randzipf7,5,100,100
DI_1000000_10_zipf-randzipf7,10,100,100
DI_1000000_10_zipf-randzipf7,20,100,100
DI_1000000_10_zipf-randzipf8,5,100,100
DI_1000000_10_zipf-randzipf8,10,100,100
DI_1000000_10_zipf-randzipf8,20,100,100
DI_1000000_10_zipf-randzipf9,5,100,100
DI_1000000_10_zipf-randzipf9,10,100,100
DI_1000000_10_zipf-randzipf9,20,77.77777778,91.86572736
DI_1000000_100_zipf-randzipf0,5,75,96.12270806
DI_1000000_100_zipf-randzipf0,10,72.82608696,95.85940946
DI_1000000_100_zipf-randzipf0,20,50,87.34277442
DI_1000000_100_zipf-randzipf1,5,86.95652174,99.17126126
DI_1000000_100_zipf-randzipf1,10,83.69565217,96.46547172
DI_1000000_100_zipf-randzipf1,20,56.52173913,90.75105437
DI_1000000_100_zipf-randzipf2,5,95.34883721,99.80272596
DI_1000000_100_zipf-randzipf2,10,82.55813953,97.94338776
DI_1000000_100_zipf-randzipf2,20,61.62790698,91.50969017
DI_1000000_100_zipf-randzipf3,5,92.30769231,99.84855637
DI_1000000_100_zipf-randzipf3,10,82.41758242,98.05847523
DI_1000000_100_zipf-randzipf3,20,58.24175824,92.19229897
DI_1000000_100_zipf-randzipf4,5,80.68181818,98.0630885
DI_1000000_100_zipf-randzipf4,10,70.45454545,94.83526074
DI_1000000_100_zipf-randzipf4,20,51.13636364,91.1547409
DI_1000000_100_zipf-randzipf5,5,84.26966292,97.79329327
DI_1000000_100_zipf-randzipf5,10,71.91011236,95.18669617
DI_1000000_100_zipf-randzipf5,20,50.56179775,86.79571018
DI_1000000_100_zipf-randzipf6,5,76.13636364,97.69688305
DI_1000000_100_zipf-randzipf6,10,76.13636364,96.74187395
DI_1000000_100_zipf-randzipf6,20,43.18181818,87.15972239
DI_1000000_100_zipf-randzipf7,5,62.5,94.60322787
DI_1000000_100_zipf-randzipf7,10,57.95454545,93.83160235
DI_1000000_100_zipf-randzipf7,20,52.27272727,92.70660724
DI_1000000_100_zipf-randzipf8,5,94.38202247,99.82152568
DI_1000000_100_zipf-randzipf8,10,85.39325843,98.33840119
DI_1000000_100_zipf-randzipf8,20,59.5505618,92.28952866
DI_1000000_100_zipf-randzipf9,5,80.21978022,98.34438677
DI_1000000_100_zipf-randzipf9,10,67.03296703,94.88321652
DI_1000000_100_zipf-randzipf9,20,49.45054945,88.10536978
DI_1000000_200_zipf-randzipf0,5,31.81818182,82.64594831
DI_1000000_200_zipf-randzipf0,10,31.81818182,83.26540039
DI_1000000_200_zipf-randzipf0,20,22.72727273,81.88886697
DI_1000000_200_zipf-randzipf1,5,50.82872928,91.45480063
DI_1000000_200_zipf-randzipf1,10,43.09392265,89.51363358
DI_1000000_200_zipf-randzipf1,20,38.67403315,85.74592382
DI_1000000_200_zipf-randzipf2,5,62.28571429,96.65775644
DI_1000000_200_zipf-randzipf2,10,61.14285714,95.88783397
DI_1000000_200_zipf-randzipf2,20,33.71428571,87.4042301
DI_1000000_200_zipf-randzipf3,5,36.99421965,85.75560518
DI_1000000_200_zipf-randzipf3,10,38.7283237,88.51439777
DI_1000000_200_zipf-randzipf3,20,29.47976879,67.80186518
DI_1000000_200_zipf-randzipf4,5,69.94535519,97.90298132
DI_1000000_200_zipf-randzipf4,10,57.37704918,96.13973869
DI_1000000_200_zipf-randzipf4,20,38.79781421,89.69956038
DI_1000000_200_zipf-randzipf5,5,74.30167598,98.00094398
DI_1000000_200_zipf-randzipf5,10,59.21787709,97.17960096
DI_1000000_200_zipf-randzipf5,20,38.54748603,92.13291188
DI_1000000_200_zipf-randzipf6,5,47.15909091,94.14562712
DI_1000000_200_zipf-randzipf6,20,28.40909091,84.48474996
DI_1000000_200_zipf-randzipf6,10,37.5,87.19243931
DI_1000000_200_zipf-randzipf7,5,80,98.98328658
DI_1000000_200_zipf-randzipf7,10,60,94.66646006
DI_1000000_200_zipf-randzipf7,20,37.22222222,86.56621682
DI_1000000_200_zipf-randzipf8,5,59.3220339,93.70645448
DI_1000000_200_zipf-randzipf8,10,50.28248588,92.75310788
DI_1000000_200_zipf-randzipf8,20,37.28813559,86.95752666
DI_1000000_200_zipf-randzipf9,5,53.51351351,79.55546576
DI_1000000_200_zipf-randzipf9,10,41.62162162,77.91093658
DI_1000000_200_zipf-randzipf9,20,29.72972973,76.66201847
DI_1000000_50_zipf-randzipf0,5,71.11111111,95.04986251
DI_1000000_50_zipf-randzipf0,10,68.88888889,94.90152876
DI_1000000_50_zipf-randzipf0,20,71.11111111,93.50013028
DI_1000000_50_zipf-randzipf1,5,93.33333333,99.99912358
DI_1000000_50_zipf-randzipf1,10,84.44444444,98.05587845
DI_1000000_50_zipf-randzipf1,20,73.33333333,93.98036584
DI_1000000_50_zipf-randzipf2,5,40.90909091,71.06198096
DI_1000000_50_zipf-randzipf2,10,34.09090909,67.21746857
DI_1000000_50_zipf-randzipf2,20,31.81818182,65.71223127
DI_1000000_50_zipf-randzipf3,5,93.47826087,99.99959464
DI_1000000_50_zipf-randzipf3,10,86.95652174,98.94970325
DI_1000000_50_zipf-randzipf3,20,67.39130435,93.47815765
DI_1000000_50_zipf-randzipf4,5,60,82.67891611
DI_1000000_50_zipf-randzipf4,10,68.88888889,85.6142616
DI_1000000_50_zipf-randzipf4,20,64.44444444,85.98669462
DI_1000000_50_zipf-randzipf5,5,35.71428571,65.16095138
DI_1000000_50_zipf-randzipf5,10,35.71428571,69.60238277
DI_1000000_50_zipf-randzipf5,20,40.47619048,73.50888011
DI_1000000_50_zipf-randzipf6,5,65.2173913,91.86757092
DI_1000000_50_zipf-randzipf6,10,67.39130435,92.28994848
DI_1000000_50_zipf-randzipf6,20,63.04347826,90.15291723
DI_1000000_50_zipf-randzipf7,5,95.83333333,99.99965452
DI_1000000_50_zipf-randzipf7,10,91.66666667,98.86492345
DI_1000000_50_zipf-randzipf7,20,77.08333333,94.47507015
DI_1000000_50_zipf-randzipf8,5,89.36170213,99.99941046
DI_1000000_50_zipf-randzipf8,10,89.36170213,99.99941046
DI_1000000_50_zipf-randzipf8,20,65.95744681,89.16145118
DI_1000000_50_zipf-randzipf9,5,80.95238095,96.72896036
DI_1000000_50_zipf-randzipf9,10,83.33333333,97.08931307
DI_1000000_50_zipf-randzipf9,20,73.80952381,93.45036113
DI_1000000_500_zipf-randzipf0,5,24.26966292,62.09227375
DI_1000000_500_zipf-randzipf0,10,18.20224719,61.82455902
DI_1000000_500_zipf-randzipf0,20,16.85393258,57.00816516
DI_1000000_500_zipf-randzipf1,5,42.05816555,94.07015627
DI_1000000_500_zipf-randzipf1,10,31.09619687,92.68737518
DI_1000000_500_zipf-randzipf1,20,15.8836689,87.76594144
DI_1000000_500_zipf-randzipf2,5,32.07126949,89.68409616
DI_1000000_500_zipf-randzipf2,10,26.94877506,88.25120796
DI_1000000_500_zipf-randzipf2,20,15.59020045,87.11297564
DI_1000000_500_zipf-randzipf3,5,25.69444444,88.24104766
DI_1000000_500_zipf-randzipf3,10,22.22222222,86.96715397
DI_1000000_500_zipf-randzipf3,20,15.27777778,85.0175159
DI_1000000_500_zipf-randzipf4,5,16.12903226,83.97626236
DI_1000000_500_zipf-randzipf4,10,15.20737327,83.16559157
DI_1000000_500_zipf-randzipf4,20,13.59447005,85.01840254
DI_1000000_500_zipf-randzipf5,5,51.82648402,97.32808728
DI_1000000_500_zipf-randzipf5,10,35.38812785,94.24873733
DI_1000000_500_zipf-randzipf5,20,21.68949772,87.82627136
DI_1000000_500_zipf-randzipf6,5,45.59819413,96.2698362
DI_1000000_500_zipf-randzipf6,10,34.76297968,93.88471716
DI_1000000_500_zipf-randzipf6,20,25.50790068,91.91266138
DI_1000000_500_zipf-randzipf7,5,49.77678571,95.23738496
DI_1000000_500_zipf-randzipf7,10,34.15178571,93.42401666
DI_1000000_500_zipf-randzipf7,20,21.20535714,87.18905483
DI_1000000_500_zipf-randzipf8,5,38.73873874,92.27725866
DI_1000000_500_zipf-randzipf8,10,31.53153153,91.85446986
DI_1000000_500_zipf-randzipf8,20,18.91891892,88.66415789
DI_1000000_500_zipf-randzipf9,5,47.2972973,95.87679504
DI_1000000_500_zipf-randzipf9,10,43.46846847,94.60806747
DI_1000000_500_zipf-randzipf9,20,20.27027027,87.43531661
